Label,Value,Year
Reported,13,1985
Cleared,8,1985
Reported,11,1986
Cleared,5,1986
Reported,9,1987
Cleared,4,1987
Reported,7,1988
Cleared,5,1988
Reported,6,1989
Cleared,3,1989
Reported,9,1990
Cleared,1,1990
Reported,10,1991
Cleared,7,1991
Reported,3,1992
Cleared,1,1992
Reported,4,1993
Cleared,0,1993
Reported,2,1994
Cleared,0,1994
Reported,7,1995
Cleared,7,1995
Reported,6,1996
Cleared,4,1996
Reported,2,1997
Cleared,0,1997
Reported,8,1998
Cleared,2,1998
Reported,0,1999
Cleared,0,1999
Reported,8,2000
Cleared,0,2000
