Label,Value,Year
Reported,2,1985
Cleared,2,1985
Reported,0,1986
Cleared,0,1986
Reported,5,1987
Cleared,0,1987
Reported,1,1989
Cleared,0,1989
Reported,0,1990
Cleared,0,1990
Reported,6,1991
Cleared,5,1991
Reported,1,1992
Cleared,1,1992
Reported,8,1993
Cleared,7,1993
Reported,7,1994
Cleared,0,1994
Reported,1,1995
Cleared,0,1995
Reported,20,2007
Cleared,12,2007
Reported,7,2008
Cleared,3,2008
Reported,4,2009
Cleared,5,2009
Reported,34,2010
Cleared,18,2010
Reported,24,2011
Cleared,10,2011
Reported,9,2012
Cleared,7,2012
Reported,20,2013
Cleared,14,2013
Reported,17,2014
Cleared,8,2014
Reported,9,2015
Cleared,6,2015
Reported,16,2016
Cleared,9,2016
Reported,14,2017
Cleared,6,2017
