Label,Value,Year
Reported,2,1985
Cleared,2,1985
Reported,21,1986
Cleared,12,1986
Reported,25,1987
Cleared,7,1987
Reported,15,1988
Cleared,5,1988
Reported,15,1989
Cleared,4,1989
Reported,5,1990
Cleared,2,1990
Reported,5,1991
Cleared,2,1991
Reported,7,1992
Cleared,2,1992
Reported,13,1993
Cleared,12,1993
Reported,9,1994
Cleared,4,1994
Reported,10,1995
Cleared,5,1995
Reported,25,1996
Cleared,14,1996
Reported,12,1997
Cleared,8,1997
Reported,1,1998
Cleared,0,1998
Reported,2,1999
Cleared,0,1999
Reported,23,2000
Cleared,7,2000
